0000350900契機 けいき 契机，转机    0004936 名 ①
0000746700敬具 けいぐ 谨启，用于书信末尾的寒暄语    0008378 名 ①
0001316000蛍光灯 けいこうとう 荧光灯，日光灯    0015245 名 ⓪
0001881700警告 けいこく 警告    0020307 名他動3 ⓪
0002181800掲載 けいさい 刊登，登载    0023492 名他動3 ⓪
0002626100軽視 けいし 轻视，蔑视，瞧不起    0027250 名他動3 ①⓪
0003166700刑事 けいじ 刑警，刑事，区分于民事    0032618 名 ①
0003779500掲示 けいじ 布告，告示    0039033 名他動3 ⓪
0004190500軽食 けいしょく 方便快捷的饭食，简餐，便饭    0043341 名 ⓪
0004895900継続 けいぞく 继续，接续    0050718 名他動3 ⓪
0005436900継続的 けいぞくてき 接连的，接续的    0056747 ナ形 ⓪
0005991400携帯 けいたい 携带，随身带着    0061815 名他動3 ⓪
0006504600経度 けいど 经度    0066836 名 ①
0006857100系統 けいとう 系统，体系，血统    0070457 名 ⓪
0007430200系統的 けいとうてき 有系统的，系统性的，系统地    0075974 ナ形 ⓪
0008106300芸能 げいのう 技艺，手艺；曲艺，文艺    0082403 名 ⓪
0008817300競馬 けいば 赛马，跑马    0090139 名 ⓪
0009306800警備 けいび 警备，警戒    0094232 名他動3 ①
0009711800警備員 けいびいん 警卫    0098476 名 ③
0010033100経由 けいゆ 经由...，途经…    0102009 名自動3 ⓪①
0010498900形容詞 けいようし 形容词    0106960 名 ③
0010896000形容動詞 けいようどうし 形容动词    0111517 名 ⑤
0011387500ケース case 盒，箱，容器；事例，情形    0114937 名 ①
0012139000~ケース ~ケース …盒，…箱    0122730 接尾
0012535500毛皮 けがわ 毛皮    0126518 名 ⓪
0012833700劇 げき 戏剧，强烈，剧烈    0129966 名 ①
0013378300激減 げきげん 骤减，猛降    0135144 名自動3 ⓪
0013798300劇場 げきじょう 剧场，戏院    0139173 名 ⓪
0014208300激増 げきぞう 激增，猛增    0143583 名自動3 ⓪
0014672800劇団 げきだん 剧团，以研究、上演戏剧为目的的团体    0148248 名 ⓪
0015461100激安 げきやす 相当便宜，比通常的价格便宜许多    0155913 名 ⓪
0016127400けしからん けしからん 不合适，不像话，粗鲁    0162851 連語 ④
